,classificationcode,exp,opexpperpart,opexpperteam,partic,rev,PC1,PC2,university,gender
10416,13,13882.0,1117.0,8936.0,8.0,17058.0,-0.7234579163159819,0.784202129793768,Glendale Community College,men
10417,13,6933.0,1126.0,4503.0,4.0,12125.0,-1.210892192462187,1.0702256496987679,Glendale Community College,women
10436,17,15154.0,293.0,5282.0,18.0,15154.0,-1.0715015570037536,-0.44472532834805245,Glendale Community College,men
10437,17,17045.0,409.0,4502.0,11.0,17045.0,-1.3277637246135714,0.24856680788351168,Glendale Community College,women
10458,13,12560.0,1631.0,4892.0,3.0,12560.0,-0.9582866262033047,1.5584904124395065,Gogebic Community College,men
10459,13,16732.0,2484.0,4967.0,2.0,16732.0,-0.5467886013677142,2.3079995241388827,Gogebic Community College,women
10476,17,18408.0,173.0,1381.0,8.0,18408.0,-1.6945924511151098,0.271928038040456,Golden West College,men
10477,17,22795.0,301.0,2108.0,7.0,22795.0,-1.5710420473077567,0.4683171294177548,Golden West College,women
10494,5,52694.0,1017.0,10168.0,10.0,53637.0,0.45342698059723796,-0.21332613143536625,Goldey-Beacom College,men
10495,5,43078.0,1295.0,9068.0,7.0,44670.0,0.238996287201002,0.258811912682752,Goldey-Beacom College,women
10514,3,219505.0,976.0,37090.0,38.0,219505.0,5.863582796923146,-2.6024249408229783,Gonzaga University,men
10515,3,158275.0,770.0,28503.0,37.0,158275.0,4.280087984059197,-2.7608966831757398,Gonzaga University,women
10536,7,13668.0,675.0,6075.0,9.0,13668.0,-0.7161821708054961,-0.239379068192025,Gordon College,men
10537,7,12318.0,675.0,4725.0,7.0,12318.0,-0.891786903926107,-0.08543057481837646,Gordon College,women
10584,10,41364.0,853.0,6823.0,8.0,73715.0,-0.0777314105777574,0.20531519813018478,Governors State University,men
10585,10,45496.0,937.0,8431.0,9.0,80557.0,0.1742590435378604,0.2037786763225509,Governors State University,women
10632,10,45753.0,549.0,7132.0,13.0,45753.0,-0.17976669700935335,-0.4372236948053585,Graceland University-Lamoni,men
10633,10,48469.0,633.0,8224.0,13.0,48469.0,-0.042626814742050136,-0.35504940661876955,Graceland University-Lamoni,women
10684,13,25987.0,1278.0,12775.0,10.0,25987.0,-0.19920704346729814,0.7921801928093561,Grand Rapids Community College,men
10685,13,25987.0,2555.0,12775.0,5.0,25987.0,0.1564942474274172,2.229169466753408,Grand Rapids Community College,women
10776,7,28680.0,313.0,3134.0,10.0,28680.0,-0.7307298217955011,-0.6802187024900267,Green Mountain College,men
10777,7,31100.0,516.0,4126.0,8.0,31100.0,-0.6362877647168111,-0.32990718451176076,Green Mountain College,women
10854,6,107835.0,464.0,13447.0,29.0,107835.0,2.0423800677552038,-2.236354789957012,Grinnell College,men
10855,6,93916.0,389.0,11655.0,30.0,93916.0,1.7305340664331093,-2.3999899749796714,Grinnell College,women
10876,17,0.0,0.0,0.0,0.0,0.0,-2.4915062139313386,0.8406778321410086,Grossmont College,men
10877,17,35096.0,381.0,3429.0,9.0,35096.0,-1.178433124177142,0.36374099711563174,Grossmont College,women
10960,7,12545.0,609.0,3045.0,5.0,12545.0,-1.086980303403467,0.009330959824349849,Gwynedd Mercy University,men
10961,7,13763.0,609.0,4263.0,7.0,13763.0,-0.9201407984762736,-0.14686425258208372,Gwynedd Mercy University,women
11008,6,56252.0,748.0,11972.0,16.0,56252.0,0.6766221620382604,-0.8334239678587047,Hamilton College,men
11009,6,48121.0,618.0,11737.0,19.0,48121.0,0.6001380673413896,-1.1951210268898822,Hamilton College,women
11052,6,31822.0,968.0,8710.0,9.0,31822.0,-0.09569751349566201,-0.07434542985970577,Hampden-Sydney College,men
11053,6,0.0,0.0,0.0,0.0,0.0,-1.8790091854307187,-0.15421519851705265,Hampden-Sydney College,women
11062,20,6212.0,104.0,725.0,7.0,6212.0,-2.1715352424805014,0.5798970665235745,Hampshire College,men
11063,20,5110.0,102.0,919.0,9.0,5110.0,-2.095207974886031,0.4061841081746724,Hampshire College,women
11130,8,2801.0,200.0,801.0,4.0,2801.0,-1.6425297820224627,-0.1600290532353849,Harcum College,men
11131,8,0.0,0.0,0.0,0.0,0.0,-1.9903722815217404,0.02667444342077675,Harcum College,women
11182,12,7631.0,641.0,3847.0,6.0,23850.0,-1.2150101655468009,0.4001328568252244,Harford Community College,men
11183,12,7738.0,686.0,3431.0,5.0,23450.0,-1.2610078141984546,0.5165368262346517,Harford Community College,women
11202,14,2181.0,532.0,532.0,1.0,2181.0,-1.9809303096055708,0.9024482226238423,Harrisburg Area Community College-Harrisburg,men
11203,14,2182.0,532.0,532.0,1.0,2182.0,-1.9809136262296647,0.9024470890006203,Harrisburg Area Community College-Harrisburg,women
11218,17,14316.0,135.0,3244.0,24.0,14279.0,-0.9998378700804009,-1.1345799193989683,Hartnell College,men
11219,17,11519.0,225.0,1800.0,8.0,11909.0,-1.7622052882187629,0.32741455198588104,Hartnell College,women
11238,6,14725.0,1100.0,8796.0,8.0,14725.0,-0.3606558721943334,0.1378772236152262,Hartwick College,men
11239,6,14010.0,1114.0,7800.0,7.0,14010.0,-0.4588300285021594,0.2199741097303787,Hartwick College,women
11354,5,164940.0,1762.0,14096.0,8.0,164940.0,2.760435885527066,0.4890038119063069,Hawaii Pacific University,men
11355,5,227254.0,1990.0,23880.0,12.0,227254.0,4.560300955229241,0.4197239717598046,Hawaii Pacific University,women
11386,6,42968.0,133.0,3180.0,24.0,42968.0,0.08690395477427838,-2.164714317665125,Heidelberg University,men
11387,6,44857.0,231.0,3227.0,14.0,44857.0,-0.2652567233127817,-1.2050373769525975,Heidelberg University,women
11406,4,0.0,0.0,0.0,0.0,0.0,-1.767646089339697,-0.335104840454882,Henderson State University,men
11407,4,94131.0,475.0,6646.0,14.0,94131.0,0.9471818365402491,-1.1896608033580358,Henderson State University,women
11464,14,12250.0,173.0,1387.0,8.0,12250.0,-1.6299857165986213,0.007683352266192083,Herkimer County Community College,men
11465,14,12250.0,173.0,1387.0,8.0,12250.0,-1.6299857165986213,0.007683352266192083,Herkimer County Community College,women
11550,7,11003.0,482.0,5300.0,11.0,11003.0,-0.7994541415490083,-0.577684239640172,Hilbert College,men
11551,7,11004.0,662.0,5299.0,8.0,11004.0,-0.8479982714123259,-0.17210950681363216,Hilbert College,women
11622,15,8841.0,254.0,507.0,2.0,8841.0,-2.007982191696927,0.6798879401480773,Hiwassee College,men
11623,15,17682.0,253.0,1013.0,4.0,17682.0,-1.7498126884521539,0.5013463976210163,Hiwassee College,women
11650,6,20432.0,785.0,13344.0,17.0,20432.0,0.20675219059550906,-0.8275533144548838,Hobart William Smith Colleges,men
11651,6,28978.0,950.0,16147.0,17.0,28978.0,0.562420095358825,-0.6578341202075414,Hobart William Smith Colleges,women
11676,3,235051.0,4380.0,26277.0,6.0,235051.0,5.73096599223776,2.6658951442539824,Hofstra University,men
11677,3,236114.0,1061.0,22285.0,21.0,236114.0,4.711891901627668,-1.3199452680728279,Hofstra University,women
11714,5,25553.0,393.0,5496.0,14.0,25553.0,-0.3464301896078184,-1.1062226942699491,Holy Family University,men
11715,5,43045.0,341.0,5118.0,15.0,43045.0,-0.0536536822405388,-1.2618810203166932,Holy Family University,women
11730,5,102545.0,1859.0,14872.0,8.0,102545.0,1.8014017936121716,0.6493785930386593,Holy Names University,men
11731,5,64896.0,1054.0,11596.0,11.0,64896.0,0.7796493000140508,-0.25983029535452723,Holy Names University,women
11746,14,2087.0,561.0,1121.0,2.0,3875.0,-1.8823700468767082,0.8453870313370219,Holyoke Community College,men
11747,14,3542.0,438.0,1314.0,3.0,4065.0,-1.8710251164303118,0.6643768182353774,Holyoke Community College,women
11772,7,10236.0,376.0,3007.0,8.0,10236.0,-1.1025624810041659,-0.435617841447483,Hood College,men
11773,7,10158.0,600.0,2998.0,5.0,10158.0,-1.1331618273575277,0.004173441614420525,Hood College,women
11812,9,108882.0,1404.0,8421.0,6.0,109013.0,1.0754792386266159,0.7092360274478442,Hope International University,men
11813,9,81075.0,1613.0,6450.0,4.0,81206.0,0.5209939046125571,1.044696100508621,Hope International University,women
11868,14,14811.0,749.0,6741.0,9.0,15845.0,-1.0120853412317037,0.46102083954945416,Howard Community College,men
11869,14,13649.0,749.0,5992.0,8.0,14084.0,-1.1166852058409535,0.5378690642978907,Howard Community College,women
11908,2,31675.0,645.0,11610.0,18.0,28924.0,0.48832620513693353,-1.4280129270213875,Howard University,men
11909,2,31675.0,683.0,11610.0,17.0,28924.0,0.4623255761046617,-1.3099510340190508,Howard University,women
11932,14,12218.0,1185.0,8293.0,7.0,12218.0,-0.8779421828080829,1.0098170747222643,Hudson Valley Community College,men
11933,14,6295.0,1185.0,2369.0,2.0,6295.0,-1.486199200908104,1.3513016683621852,Hudson Valley Community College,women
11948,4,70912.0,1473.0,22100.0,15.0,70912.0,1.8170980956859946,-0.19389057139246657,Humboldt State University,men
11949,4,71913.0,1473.0,22100.0,15.0,71913.0,1.8337981549677052,-0.19502532823763538,Humboldt State University,women
11992,10,55199.0,1181.0,11805.0,10.0,55789.0,0.3685399728647038,0.39391072950794004,Huntington University,men
11993,10,48194.0,1162.0,9295.0,8.0,48658.0,0.031375558580417344,0.5185515432529643,Huntington University,women
12022,6,27428.0,987.0,13813.0,14.0,27428.0,0.3081068777208374,-0.40423967785869847,Husson University,men
12023,6,27125.0,1024.0,13311.0,13.0,27125.0,0.2516449818533159,-0.2957266307092528,Husson University,women
12036,9,20801.0,559.0,4475.0,8.0,20801.0,-0.8829070163929791,-0.09751322003992283,Huston-Tillotson University,men
12037,9,0.0,0.0,0.0,0.0,0.0,-2.0460538295672515,0.11711926438969135,Huston-Tillotson University,women
12082,13,32162.0,1169.0,8186.0,7.0,32162.0,-0.501996694898869,0.8823581421832848,Illinois Central College,men
12083,13,40063.0,1170.0,7017.0,6.0,40063.0,-0.4708372142669859,0.941421164740487,Illinois Central College,women
12120,7,32491.0,1956.0,15644.0,8.0,32491.0,0.6030277500717605,0.9992528194779114,Illinois Institute of Technology,men
12121,7,30535.0,1955.0,13688.0,7.0,30535.0,0.42971599788101006,1.0536447649198333,Illinois Institute of Technology,women
12202,7,21090.0,2311.0,16175.0,7.0,24383.0,0.5823177043971941,1.383137293728066,Immaculata University,men
12203,7,23341.0,1162.0,17426.0,15.0,26575.0,0.5120132052028321,-0.19931572870140443,Immaculata University,women
12216,17,795.0,265.0,795.0,3.0,1076.0,-2.189022608182171,0.7949199267327701,Imperial Valley College,men
12217,17,19220.0,899.0,8990.0,10.0,19751.0,-0.8879414319238164,0.7971186798701881,Imperial Valley College,women
12364,10,21766.0,1164.0,9308.0,8.0,21766.0,-0.4118607089062906,0.5508201411556151,Indiana University-East,men
12365,10,21176.0,1059.0,8475.0,8.0,21176.0,-0.5100377225572976,0.45458051386496673,Indiana University-East,women
12372,10,22132.0,1296.0,7775.0,6.0,27681.0,-0.46269597345594643,0.7961544616358961,Indiana University-Kokomo,men
12373,10,57825.0,1296.0,14254.0,11.0,62997.0,0.666676899545756,0.4314162359662495,Indiana University-Kokomo,women
12380,10,13380.0,911.0,9107.0,10.0,24103.0,-0.49945909366082764,0.17077593987163966,Indiana University-Northwest,men
12381,10,7985.0,555.0,4994.0,9.0,7982.0,-1.0854302512608056,-0.0746933184326995,Indiana University-Northwest,women
12396,3,76614.0,2004.0,24051.0,12.0,76614.0,2.173238025206511,0.42361250367744824,Indiana University-Purdue University-Fort Wayne,men
12397,3,0.0,0.0,0.0,0.0,0.0,-1.711964541294186,-0.4255496614237966,Indiana University-Purdue University-Fort Wayne,women
12424,10,23988.0,704.0,4928.0,7.0,52872.0,-0.600300614709081,0.16686654512956356,Indiana University-South Bend,men
12425,10,11743.0,2465.0,2465.0,1.0,83268.0,-0.042594904641763555,1.9911190090935578,Indiana University-South Bend,women
12454,10,118835.0,1600.0,30400.0,19.0,132491.0,3.0377093373886046,0.17503340822080374,Indiana Wesleyan University-Marion,men
12455,10,141234.0,1716.0,37752.0,22.0,156764.0,3.9733357424392093,0.10599435134866306,Indiana Wesleyan University-Marion,women
12530,13,102832.0,798.0,20747.0,26.0,102832.0,1.9523980967161458,-0.9394968880331224,Iowa Central Community College,men
12531,13,81545.0,779.0,10125.0,13.0,81545.0,0.5019025619815103,0.027021993612104393,Iowa Central Community College,women
12548,13,26716.0,982.0,5889.0,6.0,26716.0,-0.8335983226644952,0.7896377892007339,Iowa Lakes Community College,men
12549,13,27688.0,982.0,3926.0,4.0,27688.0,-1.0009425360058475,0.9298254713945042,Iowa Lakes Community College,women
12694,13,23513.0,873.0,5235.0,6.0,23513.0,-0.9682564620201378,0.6964942680484196,Jackson College,men
12695,13,23617.0,990.0,5942.0,6.0,23617.0,-0.8790903099297414,0.8003443754703478,Jackson College,women
12732,12,24439.0,1543.0,9256.0,6.0,58739.0,-0.11189233165108993,1.161773005430361,Jacksonville College-Main Campus,men
12733,12,21287.0,1526.0,6104.0,4.0,39159.0,-0.5517000131085568,1.2900556000638708,Jacksonville College-Main Campus,women
12756,2,144280.0,711.0,8537.0,12.0,144280.0,2.008711396498277,-1.0323208137078537,Jacksonville State University,men
12757,2,109245.0,892.0,8027.0,9.0,109245.0,1.3507879258034272,-0.5954900423847155,Jacksonville State University,women
12780,2,50919.0,287.0,2294.0,8.0,50919.0,-0.2206431131818729,-1.0162284699051454,Jacksonville University,men
12781,2,0.0,0.0,0.0,0.0,0.0,-1.6562829932486751,-0.5159944823927112,Jacksonville University,women
12872,14,8887.0,632.0,5685.0,9.0,8887.0,-1.2243206747857973,0.35858107114316645,Jefferson Community College,men
12873,14,8936.0,1434.0,5734.0,4.0,8936.0,-1.0776099737230487,1.4264200772927862,Jefferson Community College,women
12902,9,57172.0,1044.0,15658.0,15.0,57172.0,0.7974752217453125,-0.17719420213412415,John Brown University,men
12903,9,44532.0,1539.0,15387.0,10.0,47582.0,0.6048289477682821,0.6567056488863438,John Brown University,women
12996,10,11765.0,567.0,2834.0,5.0,11765.0,-1.29629574162555,0.245004708770495,Johnson & Wales University-North Miami,men
12997,10,14032.0,1019.0,5095.0,5.0,14032.0,-0.9440906529365011,0.6355507297434513,Johnson & Wales University-North Miami,women
13024,7,48737.0,578.0,6358.0,11.0,48737.0,-0.07442431482811541,-0.5264774417744302,Johnson & Wales University-Providence,men
13025,7,49403.0,598.0,7181.0,12.0,49403.0,0.029523045969893788,-0.5851763756499508,Johnson & Wales University-Providence,women
13074,7,13301.0,1093.0,7648.0,7.0,13895.0,-0.5383292019471072,0.2914462657844096,Johnson State College,men
13075,7,15387.0,1082.0,9734.0,9.0,15981.0,-0.31876681361140186,0.14145687613429342,Johnson State College,women
13088,16,5537.0,310.0,1860.0,6.0,5537.0,-1.8545714329677965,0.48840751020888973,Johnson University,men
13089,16,5299.0,425.0,1700.0,4.0,5299.0,-1.9010721352647493,0.7522740794657957,Johnson University,women
13096,16,3905.0,364.0,1455.0,4.0,3905.0,-1.9637667716192122,0.7018927955317023,Johnson University Florida,men
13097,16,0.0,0.0,0.0,0.0,0.0,-2.4358246658858276,0.750233011172094,Johnson University Florida,women
13112,14,15961.0,535.0,5350.0,10.0,18036.0,-1.106023229242167,0.1781575956920625,Joliet Junior College,men
13113,14,15608.0,574.0,5162.0,9.0,17683.0,-1.146813594942164,0.2939855782318221,Joliet Junior College,women
13154,9,63478.0,470.0,5169.0,11.0,63741.0,-0.045039914042804226,-0.46829876759362615,Judson University,men
13155,9,69738.0,468.0,5611.0,12.0,71628.0,0.13702382321271778,-0.5591991892624577,Judson University,women
13178,6,23136.0,752.0,10530.0,14.0,24387.0,-0.021304927489767568,-0.6434088302111957,Juniata College,men
13179,6,25973.0,1215.0,13368.0,11.0,27023.0,0.2433970611688933,0.031146773973342378,Juniata College,women
13200,6,19952.0,560.0,8959.0,16.0,25929.0,-0.11296855862135173,-1.0000467184977513,Kalamazoo College,men
13201,6,13541.0,560.0,3359.0,6.0,16459.0,-0.9536593514398352,-0.20641352925384962,Kalamazoo College,women
13290,12,33496.0,392.0,3530.0,9.0,33496.0,-0.9167819464449237,-0.07626767721223675,Kaskaskia College,men
13291,12,21701.0,419.0,2093.0,5.0,21701.0,-1.3448661076709947,0.28589908029451433,Kaskaskia College,women
13412,16,0.0,0.0,0.0,0.0,0.0,-2.4358246658858276,0.750233011172094,Kentucky Christian University,men
13413,16,5535.0,1712.0,3424.0,2.0,5535.0,-1.3223076823680695,1.9626933871614027,Kentucky Christian University,women
13472,6,33147.0,415.0,7463.0,18.0,33147.0,0.004131771614027022,-1.3253937429014417,Kenyon College,men
13473,6,33326.0,247.0,7661.0,31.0,33326.0,0.5006374549775026,-2.602880683288479,Kenyon College,women
13492,7,16255.0,522.0,5221.0,10.0,16255.0,-0.7408678894787799,-0.4654524907986645,Keuka College,men
13493,7,22758.0,522.0,7309.0,14.0,22758.0,-0.3566401038738188,-0.7887710304955877,Keuka College,women
13588,13,15104.0,336.0,2355.0,7.0,15104.0,-1.4487078345465654,0.1470026339326636,Kirtland Community College,men
13589,13,9063.0,604.0,1813.0,3.0,9063.0,-1.628610488846057,0.7066128905731516,Kirtland Community College,women
13616,6,23116.0,1287.0,18016.0,14.0,23116.0,0.5791898283395632,-0.08937501935397385,Knox College,men
13617,6,23658.0,1031.0,18558.0,18.0,23658.0,0.672712561028593,-0.6334045106852109,Knox College,women
13672,3,0.0,0.0,0.0,0.0,0.0,-1.711964541294186,-0.4255496614237966,LIU Brooklyn,men
13673,3,188186.0,2928.0,26356.0,9.0,188186.0,4.433170518824887,1.3240836109661887,LIU Brooklyn,women
13722,7,16046.0,798.0,7181.0,9.0,16046.0,-0.5665588133320154,-0.12618979981080986,La Roche College,men
13723,7,15407.0,968.0,6777.0,7.0,15407.0,-0.6073055357172439,0.17654200692162492,La Roche College,women
13760,10,40055.0,5358.0,21431.0,4.0,40055.0,2.198100697060065,4.370789980650736,La Sierra University,men
13761,10,38362.0,4872.0,24362.0,5.0,38362.0,2.1414053705765475,3.9589037444078605,La Sierra University,women
13782,6,10190.0,288.0,1728.0,6.0,10190.0,-1.2365214915720197,-0.44084791951829333,LaGrange College,men
13783,6,13586.0,288.0,2304.0,8.0,13586.0,-1.0652657491675313,-0.6111671737973446,LaGrange College,women
13874,6,39113.0,576.0,9213.0,16.0,39113.0,0.17665387085190368,-0.9980555518673597,Lake Forest College,men
13875,6,43784.0,576.0,13819.0,24.0,43784.0,0.8274330471199419,-1.6274375662655571,Lake Forest College,women
13920,5,39090.0,827.0,9093.0,11.0,39090.0,0.12323881461793496,-0.4528295707986347,Lake Superior State University,men
13921,5,42644.0,827.0,9919.0,12.0,42644.0,0.2665803204765946,-0.5303262312262137,Lake Superior State University,women
13960,6,17671.0,732.0,3658.0,5.0,17671.0,-0.8603413758112975,0.020010179198842775,Lakeland University,men
13961,6,17671.0,523.0,3658.0,7.0,17671.0,-0.8677685354058688,-0.31970920440289124,Lakeland University,women
14012,7,8193.0,377.0,2636.0,7.0,9341.0,-1.1880560015594472,-0.3520700968480675,Lancaster Bible College,men
14013,7,12874.0,377.0,4142.0,11.0,14679.0,-0.8576853628008889,-0.6846186694362583,Lancaster Bible College,women
14042,4,17196.0,326.0,1957.0,6.0,17196.0,-0.9799092662140525,-0.5959236667507606,Lane College,men
14043,4,22178.0,194.0,1552.0,8.0,22178.0,-0.8899504675661385,-0.8886668225272522,Lane College,women
14054,19,43953.0,573.0,5733.0,10.0,52485.0,-0.8275803797059349,0.6280292666094829,Lane Community College,men
14055,19,40391.0,659.0,5270.0,8.0,45037.0,-0.9899545519316959,0.871890979960197,Lane Community College,women
14092,13,42367.0,303.0,6056.0,20.0,42367.0,-0.2658588225282562,-0.9924396921562777,Lansing Community College,men
14093,13,31775.0,303.0,4542.0,15.0,31775.0,-0.7327459049242746,-0.5656020928707995,Lansing Community College,women
14120,17,41354.0,362.0,3620.0,10.0,42561.0,-1.019979786085825,0.2555110891143444,Las Positas College,men
14121,17,37754.0,883.0,1765.0,2.0,38456.0,-1.2875229862690913,1.339996500213991,Las Positas College,women
14172,10,142944.0,577.0,9232.0,16.0,142944.0,1.6875707900451453,-0.7528576562648738,Lawrence Technological University,men
14173,10,130909.0,986.0,7890.0,8.0,130909.0,1.2589744377625995,0.2627036754690591,Lawrence Technological University,women
14234,5,14669.0,83.0,500.0,6.0,14669.0,-1.2587712933608872,-0.7183410483269034,Le Moyne-Owen College,men
14235,5,11675.0,83.0,500.0,6.0,11675.0,-1.3087213208228674,-0.7149469804003944,Le Moyne-Owen College,women
14250,7,27197.0,541.0,8121.0,15.0,27669.0,-0.18680539665759854,-0.8532499911581729,LeTourneau University,men
14251,7,26831.0,765.0,7648.0,10.0,27380.0,-0.3305980353502949,-0.24471500669038906,LeTourneau University,women
14280,6,19093.0,412.0,8240.0,20.0,19125.0,-0.10681743216261079,-1.4746545589041844,Lebanon Valley College,men
14281,6,19331.0,479.0,8147.0,17.0,19357.0,-0.20652366089079158,-1.159029331178357,Lebanon Valley College,women
14324,5,41969.0,455.0,4547.0,10.0,41969.0,-0.26395728030045673,-0.7399153217957727,Lees-McRae College,men
14325,5,33575.0,455.0,3638.0,8.0,33575.0,-0.535153251520737,-0.5699755745645017,Lees-McRae College,women
14410,7,8437.0,526.0,3685.0,7.0,8437.0,-1.0748214495061323,-0.21596959980678826,Lesley University,men
14411,7,8427.0,263.0,3675.0,14.0,8427.0,-0.8921405880952349,-1.0402363140075364,Lesley University,women
14436,6,20849.0,892.0,8921.0,10.0,20849.0,-0.259252224035827,-0.2057362765856677,Lewis & Clark College,men
14437,6,22910.0,909.0,10906.0,12.0,22910.0,-0.03261738094115083,-0.33572130257858906,Lewis & Clark College,women
14484,9,173389.0,2067.0,37207.0,18.0,173389.0,4.393828388122482,0.6137046801004828,Lewis-Clark State College,men
14485,9,257709.0,1961.0,37256.0,19.0,257709.0,5.798623092921925,0.347979063699386,Lewis-Clark State College,women
14618,5,242258.0,963.0,9629.0,10.0,242258.0,3.557205511235913,-0.4790193793554219,Lincoln Memorial University,men
14619,5,208642.0,537.0,4832.0,9.0,208642.0,2.5245410945412403,-0.7713516310312969,Lincoln Memorial University,women
14730,6,19221.0,626.0,6262.0,10.0,19221.0,-0.537474724297419,-0.4593540093532491,Linfield College-McMinnville Campus,men
14731,6,21630.0,639.0,8301.0,13.0,21630.0,-0.2611563374133788,-0.680332016144165,Linfield College-McMinnville Campus,women
14776,4,23518.0,1282.0,7694.0,6.0,23518.0,-0.1620244023020654,0.24570237846748674,Livingstone College,men
14777,4,22519.0,661.0,3963.0,6.0,22519.0,-0.6416774814244148,-0.30460429425734925,Livingstone College,women
14818,17,52619.0,196.0,2350.0,12.0,53683.0,-0.8845913356362027,-0.086382276762802,Long Beach City College,men
14819,17,71322.0,175.0,2098.0,12.0,72277.0,-0.5953836502391268,-0.12839542792111447,Long Beach City College,women
14840,3,72656.0,1734.0,12141.0,7.0,72656.0,1.1794965548607654,0.44389150279790296,Longwood University,men
14841,3,69041.0,1788.0,14306.0,8.0,69041.0,1.2939386733109273,0.440891660899372,Longwood University,women
14848,14,17368.0,1187.0,8312.0,7.0,19841.0,-0.7695688714417457,1.0031348852145157,Lorain County Community College,men
14849,14,5081.0,1247.0,2494.0,2.0,5788.0,-1.4666406223106714,1.4024545765110332,Lorain County Community College,women
14874,6,54144.0,694.0,20827.0,30.0,54144.0,1.6593166824829138,-1.9508241367912484,Loras College,men
14875,6,47330.0,801.0,15217.0,19.0,47330.0,0.8417365856405223,-0.9885063275379262,Loras College,women
14890,17,0.0,0.0,0.0,0.0,0.0,-2.4915062139313386,0.8406778321410086,Los Angeles Harbor College,men
14891,17,35680.0,1071.0,16065.0,15.0,41897.0,0.07759069435868605,0.5922423582630081,Los Angeles Harbor College,women
14968,12,78767.0,507.0,9629.0,19.0,78767.0,0.6229198822840171,-0.8119217019264963,Louisburg College,men
14969,12,73193.0,507.0,4055.0,8.0,73193.0,-0.21999374543983252,0.06630013988376143,Louisburg College,women
14990,6,7559.0,325.0,2599.0,8.0,7559.0,-1.1346163770019793,-0.5701595032589547,Louisiana College,men
14991,6,7559.0,325.0,2599.0,8.0,7559.0,-1.1346163770019793,-0.5701595032589547,Louisiana College,women
15042,9,10918.0,121.0,1449.0,12.0,10918.0,-1.222032064337194,-0.8362613499301673,Louisiana State University-Shreveport,men
15043,9,14775.0,134.0,1207.0,9.0,14775.0,-1.2928482296216703,-0.569511718435711,Louisiana State University-Shreveport,women
15080,10,56160.0,365.0,2923.0,8.0,56160.0,-0.5125313712407416,-0.22643690297378002,Lourdes University,men
15081,10,77391.0,314.0,2509.0,8.0,77391.0,-0.20169898333598404,-0.2977453331383745,Lourdes University,women
15116,3,484119.0,1840.0,31282.0,17.0,484119.0,9.472942219660231,-0.4771291424770668,Loyola Marymount University,men
15117,3,504846.0,1808.0,27124.0,15.0,504846.0,9.511744420458966,-0.4241099607891556,Loyola Marymount University,women
15152,3,86542.0,2178.0,23955.0,11.0,86542.0,2.3688657531236386,0.6346093204246019,Loyola University Maryland,men
15153,3,78231.0,2178.0,28310.0,13.0,78231.0,2.532700594909347,0.5461661979734599,Loyola University Maryland,women
15224,14,5575.0,835.0,4175.0,5.0,5600.0,-1.4356587852967544,0.8468671879826183,Luzerne County Community College,men
15225,14,5575.0,1392.0,4175.0,3.0,5600.0,-1.2727347133309652,1.4576487367255337,Luzerne County Community College,women
15244,6,13465.0,537.0,6985.0,13.0,15459.0,-0.4917616133675589,-0.776630951957599,Lycoming College,men
15245,6,16458.0,534.0,8538.0,16.0,18895.0,-0.23332030797487385,-1.0200486199009309,Lycoming College,women
15286,7,11003.0,1099.0,5494.0,5.0,11003.0,-0.7719953104560855,0.4372066875478619,Lyndon State College,men
15287,7,11826.0,790.0,6317.0,8.0,11826.0,-0.7264754441910286,-0.05485932089288704,Lyndon State College,women
15306,5,0.0,0.0,0.0,0.0,0.0,-1.8233276373852076,-0.24466001948596736,Lynn University,men
15307,5,118678.0,777.0,10098.0,13.0,118678.0,1.564622647004365,-0.7406793977678505,Lynn University,women
15338,6,10719.0,1273.0,2546.0,2.0,10719.0,-0.9188180866028494,0.694485704315982,MacMurray College,men
15339,6,11444.0,654.0,3271.0,5.0,11444.0,-1.0183231027075796,-0.040711745771215294,MacMurray College,women
15372,13,24712.0,517.0,9297.0,18.0,51763.0,-0.1640960709316222,-0.600019633120566,Macomb Community College,men
15373,13,23194.0,643.0,8362.0,13.0,51763.0,-0.381855337745059,-0.07650009823699602,Macomb Community College,women
15406,10,87222.0,512.0,9223.0,18.0,87447.0,0.8162842893691894,-0.9176589301578337,Madonna University,men
15407,10,129969.0,598.0,10158.0,17.0,130365.0,1.5728093583347116,-0.7938838782551009,Madonna University,women
15420,6,30995.0,595.0,23212.0,39.0,31832.0,1.7412579558322436,-2.7554946086763716,Maine Maritime Academy,men
15421,6,29098.0,921.0,22101.0,24.0,29172.0,1.1489742406914307,-1.1917926796820073,Maine Maritime Academy,women
15462,6,25318.0,726.0,9442.0,13.0,25396.0,-0.10337322080810753,-0.5961199455200501,Manchester University,men
15463,6,40898.0,726.0,15252.0,21.0,41024.0,0.7896677650702535,-1.2160642865475135,Manchester University,women
15472,16,5982.0,1619.0,3237.0,2.0,6985.0,-1.357341762493754,1.8852387479037007,Manhattan Christian College,men
15473,16,0.0,0.0,0.0,0.0,0.0,-2.4358246658858276,0.750233011172094,Manhattan Christian College,women
15516,7,13729.0,190.0,758.0,4.0,13738.0,-1.4110635320809672,-0.27144187939460346,Manhattanville College,men
15517,7,14581.0,192.0,1347.0,7.0,15283.0,-1.231953069524634,-0.5263162364331069,Manhattanville College,women
15548,6,8988.0,415.0,6222.0,15.0,10087.0,-0.5804032367657835,-1.05636714798438,Maranatha Baptist University,men
15549,6,7754.0,422.0,5063.0,12.0,8621.0,-0.7863625828494689,-0.8049094628195993,Maranatha Baptist University,women
