,classificationcode,exp,opexpperpart,opexpperteam,partic,rev,PC1,PC2,university,gender
19823,4,321252.0,5929.0,88933.0,15.0,288742.0,-0.14477053447857044,0.3608498159617836,Oklahoma Panhandle State University,women
19842,1,6012456.0,85804.0,1287060.0,15.0,11720028.0,7.872539730549249,-0.9221805575755029,Oklahoma State University-Main Campus,men
19843,1,3087144.0,48877.0,830903.0,17.0,537336.0,3.0598894061751247,0.390577141030613,Oklahoma State University-Main Campus,women
19860,10,660179.0,1633.0,75104.0,46.0,660179.0,-0.12284052888265906,4.043504674794575,Oklahoma Wesleyan University,men
19861,10,484816.0,1829.0,62178.0,34.0,484816.0,-0.3414085667211154,2.4301359520494286,Oklahoma Wesleyan University,women
19880,1,3628513.0,71681.0,1075221.0,15.0,3628513.0,4.755467681624758,-0.2573317869229149,Old Dominion University,men
19881,1,2697171.0,36234.0,797139.0,22.0,2697171.0,3.098635925692286,1.0438384393983837,Old Dominion University,women
19904,6,188488.0,3112.0,87133.0,28.0,194337.0,-0.2655643231705493,1.9795037264101145,Olivet College,men
19905,6,120926.0,1127.0,23657.0,21.0,114358.0,-0.5079642965647663,1.0587598944099395,Olivet College,women
19938,10,452109.0,2914.0,61187.0,21.0,527567.0,-0.4392071432823749,0.6560388176860403,Olivet Nazarene University,men
19939,10,359457.0,3405.0,57886.0,17.0,374176.0,-0.5318702777349525,0.12205413453122589,Olivet Nazarene University,women
19956,12,167703.0,2217.0,26609.0,12.0,181983.0,-0.8642742445849367,-0.7020326364260018,Olney Central College,men
19957,12,141377.0,1958.0,23493.0,12.0,141982.0,-0.8917417708216087,-0.6967208094922503,Olney Central College,women
19964,19,37721.0,1073.0,12877.0,12.0,38500.0,-1.3702921587775672,-1.2928266805927164,Olympic College,men
19965,19,39114.0,1150.0,13795.0,12.0,39114.0,-1.3665908246892169,-1.293542345209359,Olympic College,women
19974,14,123680.0,2225.0,33376.0,15.0,135475.0,-0.9610909268487956,-0.4666094375652218,Onondaga Community College,men
19975,14,69465.0,1971.0,33500.0,17.0,71334.0,-0.9792704235010039,-0.18782268889941298,Onondaga Community College,women
19996,3,2357003.0,31472.0,472073.0,15.0,2620054.0,2.2094359080890635,0.02160157887764316,Oral Roberts University,men
19997,3,1609969.0,17438.0,279011.0,16.0,1656739.0,1.1676058704724532,0.357926143702251,Oral Roberts University,women
20008,17,74550.0,1292.0,20672.0,16.0,71865.0,-1.1873146680863096,-0.5801197611788119,Orange Coast College,men
20009,17,84536.0,2670.0,37383.0,14.0,80879.0,-1.1443091766025806,-0.8641061421557772,Orange Coast College,women
20036,8,41668.0,2040.0,24483.0,12.0,41950.0,-0.7201677153206028,-0.33807219680998224,Orange County Community College,men
20037,8,45076.0,1969.0,25591.0,13.0,45750.0,-0.709047864576693,-0.20229827649751916,Orange County Community College,women
20050,10,452877.0,5336.0,90708.0,17.0,465055.0,-0.38986716186216736,0.09602223745569677,Oregon Institute of Technology,men
20051,10,401266.0,6072.0,97156.0,16.0,404131.0,-0.4020963953853636,-0.04023846832540778,Oregon Institute of Technology,women
20068,1,6321026.0,75382.0,1130725.0,15.0,6321026.0,6.355644510287117,-0.5357553264636603,Oregon State University,men
20069,1,3519817.0,33664.0,706951.0,21.0,3519817.0,3.3352279122188695,0.8647373819443512,Oregon State University,women
20090,12,220209.0,1932.0,25115.0,13.0,220209.0,-0.8388928435106653,-0.5681458143719672,Otero Junior College,men
20091,12,205816.0,1507.0,21104.0,14.0,205816.0,-0.8530232343607529,-0.4276524712901404,Otero Junior College,women
20108,10,534401.0,1093.0,38258.0,35.0,532930.0,-0.3582962932991584,2.570365038221673,Ottawa University-Ottawa,men
20109,10,274770.0,1338.0,22747.0,17.0,278139.0,-0.678716798274851,0.1493183282297628,Ottawa University-Ottawa,women
20130,6,195619.0,1279.0,30707.0,24.0,195619.0,-0.4252527521015386,1.4570025163342846,Otterbein University,men
20131,6,219208.0,1988.0,35786.0,18.0,219208.0,-0.4442356738477646,0.6343615951670031,Otterbein University,women
20150,4,477726.0,5028.0,75423.0,15.0,478941.0,-0.09497414959416545,0.3525507583603354,Ouachita Baptist University,men
20151,4,424042.0,5117.0,66525.0,13.0,426793.0,-0.15273688468881236,0.08668683946673034,Ouachita Baptist University,women
20174,9,333935.0,4588.0,64227.0,14.0,333935.0,-0.48433438359370584,-0.2031771340572707,Our Lady of the Lake University,men
20175,9,373758.0,7358.0,95652.0,13.0,373758.0,-0.36229441298661347,-0.3651580827997966,Our Lady of the Lake University,women
20186,13,133085.0,1839.0,25750.0,14.0,139528.0,-0.9312244789472863,-0.5117751425282983,Owens Community College,men
20187,13,146180.0,2010.0,24124.0,12.0,164536.0,-0.9386350906503884,-0.7861433129641511,Owens Community College,women
20192,17,124540.0,1234.0,29626.0,24.0,136274.0,-1.0719950980816382,0.500255070163933,Oxnard College,men
20193,17,116710.0,2556.0,33231.0,13.0,126995.0,-1.1421922210221356,-1.0022700616914273,Oxnard College,women
20200,16,48868.0,2346.0,32846.0,14.0,48868.0,-1.1213200396562848,-0.7707215511163715,Ozark Christian College,men
20201,16,36047.0,2291.0,22909.0,10.0,36047.0,-1.1809505751456841,-1.31092960365705,Ozark Christian College,women
20210,4,801979.0,6029.0,78373.0,13.0,807755.0,0.08752812660889644,0.04432311360244843,Pace University-New York,men
20211,4,773208.0,4657.0,69853.0,15.0,795338.0,0.04999710564938277,0.32763081876896655,Pace University-New York,women
20234,6,202784.0,4013.0,68217.0,17.0,214230.0,-0.36537052507371287,0.48119494590127326,Pacific Lutheran University,men
20235,6,178031.0,4467.0,58077.0,13.0,191598.0,-0.4194869530194454,-0.061085686610520454,Pacific Lutheran University,women
20252,10,151016.0,3781.0,60488.0,16.0,151016.0,-0.6426790124671813,0.0033018610730434195,Pacific Union College,men
20253,10,96254.0,3492.0,34922.0,10.0,96653.0,-0.77141697423042,-0.8006021007324704,Pacific Union College,women
20262,6,250184.0,2573.0,84908.0,33.0,250184.0,-0.20353086868721784,2.657259445072577,Pacific University,men
20263,6,232994.0,2613.0,75784.0,29.0,232994.0,-0.26210233693372587,2.1167281362522377,Pacific University,women
20292,5,215228.0,3574.0,35741.0,10.0,215228.0,-0.42836591683572034,-0.37434480974222084,Paine College,men
20293,5,217061.0,3285.0,39416.0,12.0,217061.0,-0.41017781918281354,-0.1016730199134345,Paine College,women
20306,5,485574.0,2330.0,37287.0,16.0,527631.0,-0.2465510102653566,0.4210980786276815,Palm Beach Atlantic University,men
20307,5,402609.0,1803.0,28842.0,16.0,441804.0,-0.31589488236576185,0.43356049660051843,Palm Beach Atlantic University,women
20322,12,250383.0,1870.0,20569.0,11.0,250383.0,-0.8494059034029584,-0.8414597535657898,Palm Beach State College,men
20323,12,266912.0,2098.0,23078.0,11.0,266912.0,-0.8316624642390249,-0.8448045779760396,Palm Beach State College,women
20330,17,34852.0,809.0,12137.0,15.0,35972.0,-1.2405572648789822,-0.7081161222042739,Palomar College,men
20331,17,35296.0,1177.0,16471.0,14.0,38416.0,-1.2342632756863121,-0.8471623198120636,Palomar College,women
20358,8,212813.0,2584.0,36180.0,14.0,217901.0,-0.5798426182019414,-0.08763489451920536,Panola College,men
20359,8,216475.0,2798.0,36380.0,13.0,217386.0,-0.5827832807641442,-0.22494295511667822,Panola College,women
20380,12,193649.0,2488.0,32338.0,13.0,193649.0,-0.8295886976721376,-0.5703948727207994,Paris Junior College,men
20381,12,194026.0,2166.0,32494.0,15.0,194026.0,-0.8181215009752079,-0.2967514330884761,Paris Junior College,women
20390,9,329068.0,2417.0,43507.0,18.0,337011.0,-0.5288481681898388,0.35723053498343055,Park University,men
20391,9,286864.0,2639.0,39584.0,15.0,294744.0,-0.579669888995259,-0.047178625341573154,Park University,women
20402,13,136731.0,2664.0,42617.0,16.0,139240.0,-0.8678246058042786,-0.24818110678868657,Parkland College,men
20403,13,128178.0,2533.0,35468.0,14.0,128544.0,-0.9048306671981642,-0.5169459821784712,Parkland College,women
20416,17,146572.0,3048.0,42676.0,14.0,146572.0,-1.0940116469148249,-0.8732279875325267,Pasadena City College,men
20417,17,131139.0,3483.0,41799.0,12.0,131139.0,-1.111954931454179,-1.1460487907998875,Pasadena City College,women
20436,13,126719.0,1094.0,13122.0,12.0,126719.0,-0.9901849330219685,-0.7757868745921256,Pasco-Hernando State College,men
20437,13,0.0,0.0,0.0,0.0,0.0,-1.2128384157673349,-2.385759382509326,Pasco-Hernando State College,women
20444,14,40439.0,1327.0,13271.0,10.0,40439.0,-1.1043187425282046,-1.1286497356327683,Passaic County Community College,men
20445,14,34570.0,1531.0,12251.0,8.0,34570.0,-1.1226984176624697,-1.4009207354682363,Passaic County Community College,women
20450,13,21247.0,859.0,13744.0,16.0,27296.0,-1.0126401879708522,-0.2216696350804894,Patrick Henry Community College,men
20451,13,17171.0,681.0,10896.0,16.0,19010.0,-1.023997071056247,-0.21946491220313813,Patrick Henry Community College,women
20462,9,101004.0,5008.0,40064.0,8.0,103000.0,-0.6891856003419669,-0.9954402231806138,Paul Quinn College,men
20463,9,128180.0,7380.0,59038.0,8.0,130352.0,-0.5921269984411323,-1.0157280299834899,Paul Quinn College,women
20468,20,83056.0,1725.0,27595.0,16.0,83056.0,-1.3280763405609188,-0.84757394729848,Paul Smiths College of Arts and Science,men
20469,20,65503.0,1942.0,25240.0,13.0,65503.0,-1.363567351564019,-1.2544929661195252,Paul Smiths College of Arts and Science,women
20486,12,243105.0,2853.0,39936.0,14.0,243105.0,-0.7744415222801772,-0.4426213138055384,Pearl River Community College,men
20487,12,201609.0,2668.0,37345.0,14.0,201609.0,-0.8046058358289347,-0.4372410607982439,Pearl River Community College,women
20496,19,102286.0,3287.0,36158.0,11.0,102286.0,-1.260046696098496,-1.452181150295257,Peninsula College,men
20497,19,99563.0,2992.0,35898.0,12.0,99563.0,-1.2594450100871948,-1.3142214328391633,Peninsula College,women
20504,7,100785.0,1561.0,28102.0,18.0,100785.0,-0.5837657716493103,0.5616083075627182,Pennsylvania College of Technology,men
20505,7,99673.0,2357.0,28285.0,12.0,99673.0,-0.6211103234829876,-0.2584135082153089,Pennsylvania College of Technology,women
20520,14,25862.0,1878.0,20661.0,11.0,25862.0,-1.0792814164447813,-0.9961143913259604,Pennsylvania Highlands Community College,men
20521,14,5302.0,525.0,5251.0,10.0,5302.0,-1.1532998394201313,-1.1191318461072124,Pennsylvania Highlands Community College,women
20532,1,5900115.0,109561.0,1533848.0,14.0,11376448.0,8.664948525033717,-1.2232412069493648,Pennsylvania State University-Main Campus,men
20533,1,4616726.0,47815.0,1338817.0,28.0,1009123.0,4.475252221461615,1.7196118043497932,Pennsylvania State University-Main Campus,women
20562,7,71751.0,1574.0,23607.0,15.0,71751.0,-0.6332170263304917,0.15736079120017565,Pennsylvania State University-Penn State Abington,men
20563,7,72567.0,2900.0,26102.0,9.0,72567.0,-0.6539299303812928,-0.6664633246663623,Pennsylvania State University-Penn State Abington,women
20580,7,71200.0,2346.0,25807.0,11.0,71200.0,-0.649395203008026,-0.39117514386101176,Pennsylvania State University-Penn State Altoona,men
20581,7,29461.0,1264.0,13901.0,11.0,29461.0,-0.7140619400859457,-0.3786546062858649,Pennsylvania State University-Penn State Altoona,women
20598,20,18620.0,711.0,11368.0,16.0,18620.0,-1.409627833553837,-0.8326068332174995,Pennsylvania State University-Penn State Beaver,men
20599,20,23775.0,1277.0,17876.0,14.0,25755.0,-1.4022931258221445,-1.1095539509130263,Pennsylvania State University-Penn State Beaver,women
20608,7,39772.0,1844.0,25810.0,14.0,39772.0,-0.6500019369328797,0.022369437478752623,Pennsylvania State University-Penn State Berks,men
20609,7,34724.0,2091.0,20912.0,10.0,34724.0,-0.6911178714354699,-0.5212906955653603,Pennsylvania State University-Penn State Berks,women
20624,20,26373.0,614.0,13508.0,22.0,26373.0,-1.3492372218733713,-0.017842238943835107,Pennsylvania State University-Penn State Brandywine,men
20625,20,52103.0,2579.0,36105.0,14.0,52103.0,-1.3308026908169666,-1.12321643089288,Pennsylvania State University-Penn State Brandywine,women
20640,20,41877.0,1416.0,24077.0,17.0,42386.0,-1.3529603150298795,-0.705453877236608,Pennsylvania State University-Penn State DuBois,men
20641,20,36442.0,2395.0,21552.0,9.0,37103.0,-1.4108005085151016,-1.7974629587762128,Pennsylvania State University-Penn State DuBois,women
20654,7,116514.0,3894.0,50617.0,13.0,116514.0,-0.5346349110394295,-0.13742642959989296,Pennsylvania State University-Penn State Erie-Behrend College,men
20655,7,85190.0,3424.0,44511.0,13.0,85190.0,-0.5711245322275817,-0.13061291414895068,Pennsylvania State University-Penn State Erie-Behrend College,women
20680,8,48037.0,1888.0,30202.0,16.0,48037.0,-0.6750120247397956,0.20475942660634391,Pennsylvania State University-Penn State Fayette- Eberly,men
20681,8,44197.0,1695.0,23723.0,14.0,44197.0,-0.7094942275437738,-0.06430389207674331,Pennsylvania State University-Penn State Fayette- Eberly,women
20692,20,51124.0,2568.0,41084.0,16.0,51124.0,-1.305791372657234,-0.8522063837700147,Pennsylvania State University-Penn State Greater Allegheny,men
20693,20,27424.0,1842.0,18424.0,10.0,28424.0,-1.423642446813621,-1.656865781869434,Pennsylvania State University-Penn State Greater Allegheny,women
20704,7,127417.0,2591.0,46639.0,18.0,127417.0,-0.518564158008616,0.5495782364166307,Pennsylvania State University-Penn State Harrisburg,men
20705,7,104792.0,2480.0,42160.0,17.0,109418.0,-0.548005415650637,0.4169887956108904,Pennsylvania State University-Penn State Harrisburg,women
20724,20,27328.0,1194.0,17905.0,15.0,27328.0,-1.3934657550509717,-0.9733904391126131,Pennsylvania State University-Penn State Hazleton,men
20725,20,31696.0,2420.0,21776.0,9.0,31696.0,-1.412561474800561,-1.7971839144368393,Pennsylvania State University-Penn State Hazleton,women
20734,20,39275.0,1113.0,17806.0,16.0,39275.0,-1.3798929089668097,-0.8380946669632686,Pennsylvania State University-Penn State Lehigh Valley,men
20735,20,38884.0,2003.0,18031.0,9.0,38884.0,-1.4238520826296437,-1.7946377425538798,Pennsylvania State University-Penn State Lehigh Valley,women
20744,20,28906.0,1254.0,23835.0,19.0,38031.0,-1.3436744095290107,-0.43197466708304033,Pennsylvania State University-Penn State Mont Alto,men
20745,20,20693.0,1723.0,15507.0,9.0,22576.0,-1.4432995877234018,-1.7909304082382198,Pennsylvania State University-Penn State Mont Alto,women
20760,20,40251.0,1453.0,27616.0,19.0,40251.0,-1.32941896728261,-0.4343848079583376,Pennsylvania State University-Penn State New Kensington,men
20761,20,0.0,0.0,0.0,0.0,0.0,-1.6002364118006693,-2.9986058675711966,Pennsylvania State University-Penn State New Kensington,women
20774,20,27022.0,1049.0,17825.0,17.0,27022.0,-1.378636294118594,-0.7007125546779572,Pennsylvania State University-Penn State Schuylkill,men
20775,20,19900.0,907.0,11790.0,13.0,19900.0,-1.4314847407443803,-1.2416234267790573,Pennsylvania State University-Penn State Schuylkill,women
20790,20,18194.0,784.0,10982.0,14.0,18194.0,-1.4271908074997928,-1.1046976515549043,Pennsylvania State University-Penn State Wilkes-Barre,men
20791,20,15133.0,996.0,9964.0,10.0,15133.0,-1.462336158672591,-1.6490321122226503,Pennsylvania State University-Penn State Wilkes-Barre,women
20804,20,27139.0,1584.0,19009.0,12.0,27139.0,-1.4106345508285303,-1.3835703313164975,Pennsylvania State University-Penn State Worthington Scranton,men
20805,20,29293.0,2376.0,19009.0,8.0,29293.0,-1.4281550055136782,-1.9320748632957132,Pennsylvania State University-Penn State Worthington Scranton,women
20816,20,40245.0,1430.0,22877.0,16.0,40245.0,-1.3646070845351677,-0.8410218661169346,Pennsylvania State University-Penn State York,men
20817,20,25973.0,1266.0,12656.0,10.0,25973.0,-1.4463845753587694,-1.6521445787005467,Pennsylvania State University-Penn State York,women
20822,12,264331.0,3017.0,36201.0,12.0,264331.0,-0.7833208599421708,-0.7166323785216225,Pensacola State College,men
20823,12,285785.0,2579.0,38685.0,15.0,285785.0,-0.7506495627296665,-0.30875614365769,Pensacola State College,women
20832,3,2830636.0,27182.0,462101.0,17.0,2830636.0,2.310755267110862,0.2927530621148358,Pepperdine University,men
20833,3,1873651.0,16262.0,243927.0,15.0,1873651.0,1.2100416067150501,0.21409381738869668,Pepperdine University,women
20850,10,199001.0,2938.0,44075.0,15.0,212355.0,-0.6671192428855431,-0.12963637074252046,Peru State College,men
20851,10,179213.0,2337.0,32719.0,14.0,179213.0,-0.7202777010095345,-0.2572537619702419,Peru State College,women
20866,5,405334.0,1411.0,56451.0,40.0,425175.0,-0.06551242049915723,3.6928638207103823,Pfeiffer University,men
20867,5,366616.0,2068.0,33087.0,16.0,285226.0,-0.3482805379749397,0.44130211113890516,Pfeiffer University,women
20884,5,467075.0,2238.0,26858.0,12.0,467075.0,-0.3197030249960528,-0.1158967731857668,Philadelphia University,men
20885,5,467230.0,1604.0,22458.0,14.0,467230.0,-0.32224940520134043,0.1604817713387793,Philadelphia University,women
20900,9,251580.0,3842.0,73007.0,19.0,251580.0,-0.4862814586835659,0.4866600406799781,Philander Smith College,men
20901,9,293472.0,5924.0,82940.0,14.0,293472.0,-0.4475447487605851,-0.21096140933069976,Philander Smith College,women
20908,13,129111.0,1338.0,17399.0,13.0,129111.0,-0.9677687954667928,-0.6423790621074787,Phoenix College,men
20909,13,100357.0,1342.0,14767.0,11.0,100357.0,-1.0053086991590459,-0.9110569082362061,Phoenix College,women
20922,7,185849.0,1976.0,33588.0,17.0,192032.0,-0.5287624979019409,0.4141018980286941,Piedmont College,men
20923,7,189440.0,2062.0,41239.0,20.0,193902.0,-0.48628951451536706,0.8195990057207965,Piedmont College,women
20936,16,43530.0,1812.0,21744.0,12.0,43530.0,-1.1712611993109503,-1.0367455970967552,Piedmont International University,men
20937,16,29265.0,1728.0,13827.0,8.0,29265.0,-1.2293506632853064,-1.5770131088346817,Piedmont International University,women
20942,8,70583.0,2768.0,35989.0,13.0,71309.0,-0.6617459650942891,-0.21135309891840573,Pierce College-Fort Steilacoom,men
20943,8,58730.0,1877.0,24407.0,13.0,58730.0,-0.7057853626445146,-0.2027357999529755,Pierce College-Fort Steilacoom,women
20952,12,257360.0,3307.0,62833.0,19.0,257360.0,-0.6765402336344613,0.22856763026159477,Pima Community College,men
20953,12,275143.0,1586.0,26959.0,17.0,275143.0,-0.7780026779445308,-0.02788915845112049,Pima Community College,women
20972,7,50366.0,1591.0,22277.0,14.0,50366.0,-0.6553926700206578,0.023573828781793493,Pine Manor College,men
20973,7,36606.0,2040.0,16319.0,8.0,36606.0,-0.7165065604919039,-0.7920782398344014,Pine Manor College,women
20984,13,66930.0,1959.0,29384.0,15.0,62727.0,-0.95135525109871,-0.3706360008626605,Pitt Community College,men
20985,13,0.0,0.0,0.0,0.0,0.0,-1.2128384157673349,-2.385759382509326,Pitt Community College,women
20994,4,613552.0,6207.0,99315.0,16.0,613552.0,0.048637746140249835,0.46462015734412293,Pittsburg State University,men
20995,4,525635.0,7129.0,106941.0,15.0,525635.0,0.025075936443047647,0.3298094407252568,Pittsburg State University,women
21004,6,74447.0,1502.0,30044.0,20.0,74447.0,-0.5224909295126431,0.9233262053596125,Plymouth State University,men
21005,6,74930.0,1620.0,30780.0,19.0,74930.0,-0.5276570424460582,0.7865554711966787,Plymouth State University,women
21038,5,724293.0,5534.0,88537.0,16.0,766357.0,0.02979141184611457,0.37060159951468774,Point Loma Nazarene University,men
21039,5,633897.0,6404.0,89651.0,14.0,633897.0,-0.024031934423877035,0.10401706442232811,Point Loma Nazarene University,women
21052,10,366688.0,3484.0,62720.0,18.0,366713.0,-0.5129722916333662,0.25674897769710014,Point Park University,men
21053,10,380105.0,3683.0,66302.0,18.0,380425.0,-0.4959087681672298,0.2536523219713162,Point Park University,women
21066,10,333681.0,3122.0,53068.0,17.0,333681.0,-0.5623273422876816,0.12782908898332074,Point University,men
21067,10,341277.0,3489.0,55830.0,16.0,341277.0,-0.5549905952120509,-0.011465677556286228,Point University,women
21090,12,214178.0,4821.0,57857.0,12.0,214178.0,-0.7365806526310847,-0.7268971762960358,Polk State College,men
21091,12,0.0,0.0,0.0,0.0,0.0,-1.1574958449054298,-2.2982098846433447,Polk State College,women
21100,6,219831.0,2457.0,36848.0,15.0,219831.0,-0.45921597293930755,0.22363722754265306,Pomona College,men
21101,6,108901.0,3789.0,41680.0,11.0,108901.0,-0.5173802225497635,-0.31868162867182864,Pomona College,women
21126,8,48128.0,260.0,4414.0,17.0,48128.0,-0.7412152094291315,0.35516193697668436,Pontifical Catholic University of Puerto Rico-Ponce,men
21127,8,62079.0,400.0,4802.0,12.0,62079.0,-0.7761138377992257,-0.3264253599265036,Pontifical Catholic University of Puerto Rico-Ponce,women
21152,17,60349.0,2216.0,31020.0,14.0,66638.0,-1.174900323637519,-0.8585578638696428,Porterville College,men
21153,17,66177.0,3357.0,36927.0,11.0,69682.0,-1.165093972809446,-1.2745452639834218,Porterville College,women
21158,19,59837.0,2056.0,24674.0,12.0,59837.0,-1.3186749212191065,-1.3028918798366875,Portland Community College,men
21159,19,59941.0,3229.0,25833.0,8.0,59941.0,-1.326809719232864,-1.8537245522964376,Portland Community College,women
21164,2,1327806.0,19568.0,293526.0,15.0,1327806.0,1.124024477386765,0.32249802624460716,Portland State University,men
21165,2,1225858.0,15369.0,261281.0,17.0,1225858.0,0.9440428935537756,0.6348269952614372,Portland State University,women
21182,5,453990.0,3081.0,49298.0,16.0,456030.0,-0.2368661713957813,0.41952465330753935,Post University,men
21183,5,270643.0,2882.0,48999.0,17.0,270643.0,-0.33068950971616373,0.573525763115748,Post University,women
21202,13,86269.0,1903.0,34251.0,18.0,86269.0,-0.9066142434862756,0.03445173618865104,Potomac State College of West Virginia University,men
21203,13,61314.0,2855.0,25693.0,9.0,61314.0,-0.9936136713244623,-1.1903858702402579,Potomac State College of West Virginia University,women
21216,13,65610.0,766.0,10728.0,14.0,65610.0,-1.0153424116413432,-0.4960274876256896,Prairie State College,men
21217,13,57232.0,995.0,10945.0,11.0,57232.0,-1.0418828091318675,-0.904324261022717,Prairie State College,women
21228,2,930482.0,11019.0,220378.0,20.0,930482.0,0.6540897544311498,1.103189945428407,Prairie View A & M University,men
21229,2,959167.0,9076.0,136134.0,15.0,959167.0,0.4543609067595684,0.4482264231525219,Prairie View A & M University,women
21252,12,173298.0,2740.0,38366.0,14.0,173398.0,-0.8164924064476177,-0.43528156093946463,Pratt Community College,men
21253,12,134428.0,2171.0,30388.0,14.0,137216.0,-0.8614658976439113,-0.42699208170135244,Pratt Community College,women
21270,20,35562.0,2155.0,21550.0,10.0,35562.0,-1.4077119781692817,-1.6600137520896119,Pratt Institute-Main,men
21271,20,105235.0,1893.0,20822.0,11.0,105235.0,-1.368504948411961,-1.5287818955534835,Pratt Institute-Main,women
21280,2,1362625.0,13532.0,216506.0,16.0,1362625.0,0.8993497809554112,0.5056984767664383,Presbyterian College,men
21281,2,872613.0,14397.0,172758.0,12.0,872613.0,0.5570578500813355,0.009654610345949928,Presbyterian College,women
21300,10,351332.0,2351.0,82289.0,35.0,351332.0,-0.36158302653060664,2.5713986347486757,Presentation College,men
21301,10,195400.0,1818.0,38179.0,21.0,195400.0,-0.6509932494407735,0.6945696148135745,Presentation College,women
21314,14,46154.0,1927.0,28901.0,15.0,46154.0,-1.0183133222248941,-0.4562443444023152,Prince George's Community College,men
21315,14,37120.0,1913.0,21045.0,11.0,37120.0,-1.0719174340872661,-0.9974242528021553,Prince George's Community College,women
21324,2,1579073.0,26131.0,601022.0,23.0,1579073.0,1.9358034974970164,1.2910363822508033,Princeton University,men
21325,2,1369574.0,23748.0,379968.0,16.0,1369574.0,1.379083713695032,0.4135770905794146,Princeton University,women
21366,3,9081267.0,138455.0,1938363.0,14.0,9081267.0,10.346920240261372,-1.6271059256686888,Providence College,men
21367,3,2784056.0,17736.0,461144.0,26.0,2784056.0,2.150165207056568,1.5772393434980663,Providence College,women
21386,5,250782.0,4356.0,74048.0,17.0,250752.0,-0.2704257952483126,0.5618758420107325,Purdue University-Calumet Campus,men
21387,5,264103.0,5597.0,61571.0,11.0,264103.0,-0.30849845889653493,-0.25985931833368675,Purdue University-Calumet Campus,women
21404,1,8099562.0,136269.0,1907760.0,14.0,10171629.0,10.279233057074677,-1.4608731036270743,Purdue University-Main Campus,men
21405,1,3724142.0,92301.0,1107610.0,12.0,628183.0,4.644189068399225,-0.629032070937152,Purdue University-Main Campus,women
21424,5,771018.0,4517.0,72272.0,16.0,771018.0,-0.0016392938880723646,0.3778212134009168,Queens University of Charlotte,men
21425,5,504258.0,2529.0,35409.0,14.0,504258.0,-0.2621634757254351,0.14915161930221868,Queens University of Charlotte,women
21446,4,661168.0,9647.0,173638.0,18.0,653683.0,0.279553214000087,0.6981453865935022,Quincy University,men
21447,4,476965.0,4441.0,71060.0,16.0,494335.0,-0.1026682674040296,0.49192809675590443,Quincy University,women
21466,3,2609446.0,6508.0,91111.0,14.0,2609446.0,1.1427617598640796,0.09776004741661201,Quinnipiac University,men
21467,3,2575530.0,20253.0,324048.0,16.0,2575530.0,1.8028048606094607,0.2471645171420476,Quinnipiac University,women
21490,14,30650.0,1735.0,17350.0,10.0,30650.0,-1.0941274948725406,-1.1309645151226813,Quinsigamond Community College,men
21491,14,24780.0,1962.0,13734.0,7.0,24780.0,-1.1250281183301907,-1.5387822635094965,Quinsigamond Community College,women
21498,3,1544246.0,21616.0,367468.0,17.0,2325900.0,1.5242794904393562,0.4168599128626228,Radford University,men
21499,3,1123683.0,19327.0,251256.0,13.0,1777885.0,1.012526914114036,-0.04607199662652813,Radford University,women
21516,14,34739.0,1179.0,15323.0,13.0,34739.0,-1.0800635901407416,-0.7199690198892588,Rainy River Community College,men
21517,14,31177.0,862.0,9479.0,11.0,31177.0,-1.1163157867333808,-0.988422876175259,Rainy River Community College,women
21524,7,257545.0,1848.0,36962.0,20.0,262218.0,-0.4612219498131454,0.8154371182613983,Ramapo College of New Jersey,men
21525,7,159143.0,2086.0,33377.0,16.0,166186.0,-0.5497984019686696,0.27998648104456564,Ramapo College of New Jersey,women
21548,16,100584.0,1998.0,53959.0,27.0,100584.0,-0.9507762973861605,0.989254029518383,Randall University,men
21549,16,78495.0,3011.0,39149.0,13.0,78495.0,-1.090179165365496,-0.914474615537448,Randall University,women
21556,7,119400.0,2034.0,34585.0,17.0,125773.0,-0.5612879975568884,0.41962917209509404,Randolph College,men
21557,7,117885.0,2837.0,45389.0,16.0,118704.0,-0.5380922093311921,0.2773831465531157,Randolph College,women
21572,6,235935.0,3631.0,54460.0,15.0,251495.0,-0.39436635863061226,0.21098463617030164,Randolph-Macon College,men
21573,6,244855.0,5046.0,80728.0,16.0,244855.0,-0.31241512859351717,0.3335996532673072,Randolph-Macon College,women
21594,12,270232.0,1574.0,31472.0,20.0,270232.0,-0.7465704332217602,0.3794498349986741,Ranger College,men
21595,12,245760.0,1508.0,25635.0,17.0,245760.0,-0.7973894388858739,-0.024492790823005487,Ranger College,women
21610,13,43819.0,1468.0,20557.0,14.0,43819.0,-0.9962988087722957,-0.5000686592465229,Raritan Valley Community College,men
21611,13,56007.0,1496.0,17953.0,12.0,56007.0,-1.0114521066094038,-0.7726367378606771,Raritan Valley Community College,women
21624,8,200147.0,928.0,18553.0,20.0,200147.0,-0.5964136352678324,0.7423039746992408,Redlands Community College,men
21625,8,219497.0,1356.0,20339.0,15.0,219497.0,-0.6197497283764372,0.058227313248645336,Redlands Community College,women
21630,17,101597.0,2746.0,41190.0,15.0,103003.0,-1.117569970688559,-0.7312232858457186,Reedley College,men
21631,17,99287.0,3223.0,41900.0,13.0,100526.0,-1.125257865240071,-1.0057756560320061,Reedley College,women
21646,7,129869.0,1430.0,28593.0,20.0,129869.0,-0.5521285700052118,0.8314131024652083,Regis College,men
